FECHA,PRODUCTO,PRECIO_SINTETICO,CANTIDAD
2025-03-05,Pepino De Guiso,58.45,Canastilla - 25 Kg
2025-03-06,Pepino De Guiso,57.61,Canastilla - 25 Kg
2025-03-07,Pepino De Guiso,59.85,Canastilla - 25 Kg
2025-03-08,Pepino De Guiso,57.46,Canastilla - 25 Kg
2025-03-09,Pepino De Guiso,53.16,Canastilla - 25 Kg
2025-03-10,Pepino De Guiso,54.92,Canastilla - 25 Kg
2025-03-11,Pepino De Guiso,54.47,Canastilla - 25 Kg
2025-03-12,Pepino De Guiso,54.8,Canastilla - 25 Kg
2025-03-13,Pepino De Guiso,54.72,Canastilla - 25 Kg
2025-03-14,Pepino De Guiso,48.58,Canastilla - 25 Kg
2025-03-15,Pepino De Guiso,48.03,Canastilla - 25 Kg
2025-03-16,Pepino De Guiso,46.18,Canastilla - 25 Kg
2025-03-17,Pepino De Guiso,47.28,Canastilla - 25 Kg
2025-03-18,Pepino De Guiso,47.72,Canastilla - 25 Kg
2025-03-19,Pepino De Guiso,36.97,Canastilla - 25 Kg
2025-03-20,Pepino De Guiso,34.85,Canastilla - 25 Kg
2025-03-21,Pepino De Guiso,35.07,Canastilla - 25 Kg
2025-03-22,Pepino De Guiso,36.73,Canastilla - 25 Kg
2025-03-23,Pepino De Guiso,35.47,Canastilla - 25 Kg
2025-03-24,Pepino De Guiso,42.04,Canastilla - 25 Kg
2025-03-25,Pepino De Guiso,35.36,Canastilla - 25 Kg
2025-03-26,Pepino De Guiso,39.66,Canastilla - 25 Kg
2025-03-27,Pepino De Guiso,44.05,Canastilla - 25 Kg
2025-03-28,Pepino De Guiso,40.01,Canastilla - 25 Kg
2025-03-29,Pepino De Guiso,39.62,Canastilla - 25 Kg
2025-03-30,Pepino De Guiso,39.29,Canastilla - 25 Kg
2025-03-31,Pepino De Guiso,39.64,Canastilla - 25 Kg
2025-04-01,Pepino De Guiso,45.25,Canastilla - 25 Kg
2025-04-02,Pepino De Guiso,40.58,Canastilla - 25 Kg
2025-04-03,Pepino De Guiso,48.07,Canastilla - 25 Kg
2025-04-04,Pepino De Guiso,43.4,Canastilla - 25 Kg
2025-04-05,Pepino De Guiso,46.97,Canastilla - 25 Kg
2025-04-06,Pepino De Guiso,47.89,Canastilla - 25 Kg
2025-04-07,Pepino De Guiso,51.18,Canastilla - 25 Kg
2025-04-08,Pepino De Guiso,44.3,Canastilla - 25 Kg
2025-04-09,Pepino De Guiso,45.92,Canastilla - 25 Kg
2025-04-10,Pepino De Guiso,49.05,Canastilla - 25 Kg
2025-04-11,Pepino De Guiso,41.02,Canastilla - 25 Kg
2025-04-12,Pepino De Guiso,42.88,Canastilla - 25 Kg
2025-04-13,Pepino De Guiso,39.93,Canastilla - 25 Kg
2025-04-14,Pepino De Guiso,40.85,Canastilla - 25 Kg
2025-04-15,Pepino De Guiso,40.04,Canastilla - 25 Kg
2025-04-16,Pepino De Guiso,38.72,Canastilla - 25 Kg
2025-04-17,Pepino De Guiso,40.98,Canastilla - 25 Kg
2025-02-27,Pera Nacional,149.95,Canastilla - 25 Kg
2025-02-28,Pera Nacional,142.75,Canastilla - 25 Kg
2025-03-01,Pera Nacional,141.35,Canastilla - 25 Kg
2025-03-02,Pera Nacional,134.11,Canastilla - 25 Kg
2025-03-03,Pera Nacional,131.57,Canastilla - 25 Kg
2025-03-04,Pera Nacional,131.21,Canastilla - 25 Kg
2025-03-05,Pera Nacional,130.02,Canastilla - 25 Kg
2025-03-06,Pera Nacional,124.55,Canastilla - 25 Kg
2025-03-07,Pera Nacional,119.99,Canastilla - 25 Kg
2025-03-08,Pera Nacional,117.41,Canastilla - 25 Kg
2025-03-09,Pera Nacional,111.69,Canastilla - 25 Kg
2025-03-10,Pera Nacional,112.19,Canastilla - 25 Kg
2025-03-11,Pera Nacional,109.52,Canastilla - 25 Kg
2025-03-12,Pera Nacional,103.65,Canastilla - 25 Kg
2025-03-13,Pera Nacional,100.39,Canastilla - 25 Kg
2025-03-14,Pera Nacional,98.65,Canastilla - 25 Kg
2025-03-15,Pera Nacional,94.04,Canastilla - 25 Kg
2025-03-16,Pera Nacional,91.56,Canastilla - 25 Kg
2025-03-17,Pera Nacional,92.68,Canastilla - 25 Kg
2025-03-18,Pera Nacional,84.77,Canastilla - 25 Kg
2025-03-19,Pera Nacional,99.28,Canastilla - 25 Kg
2025-03-20,Pera Nacional,98.7,Canastilla - 25 Kg
2025-03-21,Pera Nacional,97.2,Canastilla - 25 Kg
2025-03-22,Pera Nacional,91.07,Canastilla - 25 Kg
2025-03-23,Pera Nacional,85.84,Canastilla - 25 Kg
2025-03-24,Pera Nacional,85.5,Canastilla - 25 Kg
2025-03-25,Pera Nacional,81.41,Canastilla - 25 Kg
2025-03-26,Pera Nacional,73.08,Canastilla - 25 Kg
2025-03-27,Pera Nacional,66.27,Canastilla - 25 Kg
2025-03-28,Pera Nacional,69.52,Canastilla - 25 Kg
2025-03-29,Pera Nacional,63.63,Canastilla - 25 Kg
2025-03-30,Pera Nacional,64.08,Canastilla - 25 Kg
2025-03-31,Pera Nacional,56.06,Canastilla - 25 Kg
2025-04-01,Pera Nacional,61.79,Canastilla - 25 Kg
2025-04-02,Pera Nacional,57.58,Canastilla - 25 Kg
2025-04-03,Pera Nacional,61.46,Canastilla - 25 Kg
2025-04-04,Pera Nacional,60.03,Canastilla - 25 Kg
2025-04-05,Pera Nacional,58.09,Canastilla - 25 Kg
2025-04-06,Pera Nacional,59.19,Canastilla - 25 Kg
2025-04-07,Pera Nacional,61.37,Canastilla - 25 Kg
2025-04-08,Pera Nacional,57.71,Canastilla - 25 Kg
2025-04-09,Pera Nacional,56.17,Canastilla - 25 Kg
2025-04-10,Pera Nacional,58.95,Canastilla - 25 Kg
2025-04-11,Pera Nacional,49.37,Canastilla - 25 Kg
2025-04-12,Pera Nacional,53.23,Canastilla - 25 Kg
2025-04-13,Pera Nacional,47.71,Canastilla - 25 Kg
2025-04-14,Pera Nacional,43.2,Canastilla - 25 Kg
2025-04-15,Pera Nacional,42.34,Canastilla - 25 Kg
2025-04-16,Pera Nacional,44.62,Canastilla - 25 Kg
2025-04-17,Pera Nacional,46.84,Canastilla - 25 Kg
2025-02-21,Perejil,1.0,Atado/manojo - 6 Kg
2025-02-22,Perejil,1.0,Atado/manojo - 6 Kg
2025-02-23,Perejil,1.0,Atado/manojo - 6 Kg
2025-02-24,Perejil,1.0,Atado/manojo - 6 Kg
2025-02-25,Perejil,1.0,Atado/manojo - 6 Kg
2025-02-26,Perejil,1.0,Atado/manojo - 6 Kg
2025-02-27,Perejil,1.0,Atado/manojo - 6 Kg
2025-02-28,Perejil,1.0,Atado/manojo - 6 Kg
2025-03-01,Perejil,1.0,Atado/manojo - 6 Kg
2025-03-02,Perejil,1.59,Atado/manojo - 6 Kg
2025-03-03,Perejil,2.82,Atado/manojo - 6 Kg
2025-03-04,Perejil,3.52,Atado/manojo - 6 Kg
2025-03-05,Perejil,5.94,Atado/manojo - 6 Kg
2025-03-06,Perejil,2.09,Atado/manojo - 6 Kg
2025-03-07,Perejil,6.35,Atado/manojo - 6 Kg
2025-03-08,Perejil,8.14,Atado/manojo - 6 Kg
2025-03-09,Perejil,2.95,Atado/manojo - 6 Kg
2025-03-10,Perejil,7.91,Atado/manojo - 6 Kg
2025-03-11,Perejil,7.01,Atado/manojo - 6 Kg
2025-03-12,Perejil,8.62,Atado/manojo - 6 Kg
2025-03-13,Perejil,15.7,Atado/manojo - 6 Kg
2025-03-14,Perejil,13.19,Atado/manojo - 6 Kg
2025-03-15,Perejil,11.98,Atado/manojo - 6 Kg
2025-03-16,Perejil,12.57,Atado/manojo - 6 Kg
2025-03-17,Perejil,9.49,Atado/manojo - 6 Kg
2025-03-18,Perejil,8.66,Atado/manojo - 6 Kg
2025-03-19,Perejil,11.36,Atado/manojo - 6 Kg
2025-03-20,Perejil,5.7,Atado/manojo - 6 Kg
2025-03-21,Perejil,9.62,Atado/manojo - 6 Kg
2025-03-22,Perejil,9.5,Atado/manojo - 6 Kg
2025-03-23,Perejil,5.41,Atado/manojo - 6 Kg
2025-03-24,Perejil,7.79,Atado/manojo - 6 Kg
2025-03-25,Perejil,11.82,Atado/manojo - 6 Kg
2025-03-26,Perejil,7.75,Atado/manojo - 6 Kg
2025-03-27,Perejil,9.07,Atado/manojo - 6 Kg
2025-03-28,Perejil,10.92,Atado/manojo - 6 Kg
2025-03-29,Perejil,11.57,Atado/manojo - 6 Kg
2025-03-30,Perejil,9.5,Atado/manojo - 6 Kg
2025-03-31,Perejil,8.8,Atado/manojo - 6 Kg
2025-04-01,Perejil,15.34,Atado/manojo - 6 Kg
2025-04-02,Perejil,18.48,Atado/manojo - 6 Kg
2025-04-03,Perejil,11.96,Atado/manojo - 6 Kg
2025-04-04,Perejil,12.67,Atado/manojo - 6 Kg
2025-04-05,Perejil,13.38,Atado/manojo - 6 Kg
2025-04-06,Perejil,15.84,Atado/manojo - 6 Kg
2025-04-07,Perejil,21.05,Atado/manojo - 6 Kg
2025-04-08,Perejil,20.84,Atado/manojo - 6 Kg
2025-04-09,Perejil,22.8,Atado/manojo - 6 Kg
2025-04-10,Perejil,16.3,Atado/manojo - 6 Kg
2025-04-11,Perejil,11.99,Atado/manojo - 6 Kg
2025-02-21,Pimentón,31.58,Canastilla - 25 Kg
2025-02-22,Pimentón,27.22,Canastilla - 25 Kg
2025-02-23,Pimentón,28.19,Canastilla - 25 Kg
2025-02-24,Pimentón,29.21,Canastilla - 25 Kg
2025-02-25,Pimentón,32.44,Canastilla - 25 Kg
2025-02-26,Pimentón,34.41,Canastilla - 25 Kg
2025-02-27,Pimentón,29.14,Canastilla - 25 Kg
2025-02-28,Pimentón,27.3,Canastilla - 25 Kg
2025-03-01,Pimentón,28.49,Canastilla - 25 Kg
2025-03-02,Pimentón,28.94,Canastilla - 25 Kg
2025-03-03,Pimentón,26.26,Canastilla - 25 Kg
2025-03-04,Pimentón,30.23,Canastilla - 25 Kg
2025-03-05,Pimentón,26.84,Canastilla - 25 Kg
2025-03-06,Pimentón,27.13,Canastilla - 25 Kg
2025-03-07,Pimentón,27.2,Canastilla - 25 Kg
2025-03-08,Pimentón,26.45,Canastilla - 25 Kg
2025-03-09,Pimentón,27.03,Canastilla - 25 Kg
2025-03-10,Pimentón,23.86,Canastilla - 25 Kg
2025-03-11,Pimentón,23.72,Canastilla - 25 Kg
2025-03-12,Pimentón,22.38,Canastilla - 25 Kg
2025-03-13,Pimentón,30.88,Canastilla - 25 Kg
2025-03-14,Pimentón,29.89,Canastilla - 25 Kg
2025-03-15,Pimentón,27.58,Canastilla - 25 Kg
2025-03-16,Pimentón,28.35,Canastilla - 25 Kg
2025-03-17,Pimentón,23.32,Canastilla - 25 Kg
2025-03-18,Pimentón,23.0,Canastilla - 25 Kg
2025-03-19,Pimentón,17.82,Canastilla - 25 Kg
2025-03-20,Pimentón,24.23,Canastilla - 25 Kg
2025-03-21,Pimentón,26.39,Canastilla - 25 Kg
2025-03-22,Pimentón,26.7,Canastilla - 25 Kg
2025-03-23,Pimentón,24.41,Canastilla - 25 Kg
2025-03-24,Pimentón,24.86,Canastilla - 25 Kg
2025-03-25,Pimentón,21.96,Canastilla - 25 Kg
2025-03-26,Pimentón,24.29,Canastilla - 25 Kg
2025-03-27,Pimentón,26.78,Canastilla - 25 Kg
2025-03-28,Pimentón,24.9,Canastilla - 25 Kg
2025-03-29,Pimentón,23.5,Canastilla - 25 Kg
2025-03-30,Pimentón,21.35,Canastilla - 25 Kg
2025-03-31,Pimentón,20.01,Canastilla - 25 Kg
2025-04-01,Pimentón,18.68,Canastilla - 25 Kg
2025-04-02,Pimentón,21.4,Canastilla - 25 Kg
2025-04-03,Pimentón,20.84,Canastilla - 25 Kg
2025-04-04,Pimentón,20.98,Canastilla - 25 Kg
2025-04-05,Pimentón,18.95,Canastilla - 25 Kg
2025-04-06,Pimentón,15.69,Canastilla - 25 Kg
2025-04-07,Pimentón,22.19,Canastilla - 25 Kg
2025-04-08,Pimentón,19.04,Canastilla - 25 Kg
2025-04-09,Pimentón,18.27,Canastilla - 25 Kg
2025-04-10,Pimentón,21.39,Canastilla - 25 Kg
2025-04-11,Pimentón,19.22,Canastilla - 25 Kg
2025-02-28,Piña Gold,6.01,Kilogramo - 1 Kg
2025-03-01,Piña Gold,5.08,Kilogramo - 1 Kg
2025-03-02,Piña Gold,5.18,Kilogramo - 1 Kg
2025-03-03,Piña Gold,1.04,Kilogramo - 1 Kg
2025-03-04,Piña Gold,6.15,Kilogramo - 1 Kg
2025-03-05,Piña Gold,4.21,Kilogramo - 1 Kg
2025-03-06,Piña Gold,2.91,Kilogramo - 1 Kg
2025-03-07,Piña Gold,3.9,Kilogramo - 1 Kg
2025-03-08,Piña Gold,1.0,Kilogramo - 1 Kg
2025-03-09,Piña Gold,4.35,Kilogramo - 1 Kg
2025-03-10,Piña Gold,1.43,Kilogramo - 1 Kg
2025-03-11,Piña Gold,1.0,Kilogramo - 1 Kg
2025-03-12,Piña Gold,1.0,Kilogramo - 1 Kg
2025-03-13,Piña Gold,5.6,Kilogramo - 1 Kg
2025-03-14,Piña Gold,2.07,Kilogramo - 1 Kg
2025-03-15,Piña Gold,6.36,Kilogramo - 1 Kg
2025-03-16,Piña Gold,2.18,Kilogramo - 1 Kg
2025-03-17,Piña Gold,1.0,Kilogramo - 1 Kg
2025-03-18,Piña Gold,1.0,Kilogramo - 1 Kg
2025-03-19,Piña Gold,5.6,Kilogramo - 1 Kg
2025-03-20,Piña Gold,2.69,Kilogramo - 1 Kg
2025-03-21,Piña Gold,1.9,Kilogramo - 1 Kg
2025-03-22,Piña Gold,3.32,Kilogramo - 1 Kg
2025-03-23,Piña Gold,4.0,Kilogramo - 1 Kg
2025-03-24,Piña Gold,5.23,Kilogramo - 1 Kg
2025-03-25,Piña Gold,5.9,Kilogramo - 1 Kg
2025-03-26,Piña Gold,2.28,Kilogramo - 1 Kg
2025-03-27,Piña Gold,1.0,Kilogramo - 1 Kg
2025-03-28,Piña Gold,2.17,Kilogramo - 1 Kg
2025-03-29,Piña Gold,3.52,Kilogramo - 1 Kg
2025-03-30,Piña Gold,1.07,Kilogramo - 1 Kg
2025-03-31,Piña Gold,1.09,Kilogramo - 1 Kg
2025-04-01,Piña Gold,3.69,Kilogramo - 1 Kg
2025-04-02,Piña Gold,2.9,Kilogramo - 1 Kg
2025-04-03,Piña Gold,3.07,Kilogramo - 1 Kg
2025-04-04,Piña Gold,1.43,Kilogramo - 1 Kg
2025-04-05,Piña Gold,2.44,Kilogramo - 1 Kg
2025-04-06,Piña Gold,1.0,Kilogramo - 1 Kg
2025-04-07,Piña Gold,4.58,Kilogramo - 1 Kg
2025-04-08,Piña Gold,4.87,Kilogramo - 1 Kg
2025-04-09,Piña Gold,1.0,Kilogramo - 1 Kg
2025-04-10,Piña Gold,1.0,Kilogramo - 1 Kg
2025-04-11,Piña Gold,1.0,Kilogramo - 1 Kg
2025-04-12,Piña Gold,1.5,Kilogramo - 1 Kg
2025-04-13,Piña Gold,2.63,Kilogramo - 1 Kg
2025-04-14,Piña Gold,1.0,Kilogramo - 1 Kg
2025-04-15,Piña Gold,1.0,Kilogramo - 1 Kg
2025-04-16,Piña Gold,1.0,Kilogramo - 1 Kg
2025-04-17,Piña Gold,3.21,Kilogramo - 1 Kg
2025-04-18,Piña Gold,2.94,Kilogramo - 1 Kg
2025-02-27,Plátano Hartón Verde Llanero Gr,44.15,Bolsa - 20 Kg
2025-02-28,Plátano Hartón Verde Llanero Gr,45.86,Bolsa - 20 Kg
2025-03-01,Plátano Hartón Verde Llanero Gr,44.35,Bolsa - 20 Kg
2025-03-02,Plátano Hartón Verde Llanero Gr,44.83,Bolsa - 20 Kg
2025-03-03,Plátano Hartón Verde Llanero Gr,48.65,Bolsa - 20 Kg
2025-03-04,Plátano Hartón Verde Llanero Gr,47.9,Bolsa - 20 Kg
2025-03-05,Plátano Hartón Verde Llanero Gr,42.55,Bolsa - 20 Kg
2025-03-06,Plátano Hartón Verde Llanero Gr,46.74,Bolsa - 20 Kg
2025-03-07,Plátano Hartón Verde Llanero Gr,46.62,Bolsa - 20 Kg
2025-03-08,Plátano Hartón Verde Llanero Gr,42.63,Bolsa - 20 Kg
2025-03-09,Plátano Hartón Verde Llanero Gr,46.5,Bolsa - 20 Kg
2025-03-10,Plátano Hartón Verde Llanero Gr,47.86,Bolsa - 20 Kg
2025-03-11,Plátano Hartón Verde Llanero Gr,42.46,Bolsa - 20 Kg
2025-03-12,Plátano Hartón Verde Llanero Gr,42.8,Bolsa - 20 Kg
2025-03-13,Plátano Hartón Verde Llanero Gr,46.6,Bolsa - 20 Kg
2025-03-14,Plátano Hartón Verde Llanero Gr,45.03,Bolsa - 20 Kg
2025-03-15,Plátano Hartón Verde Llanero Gr,45.52,Bolsa - 20 Kg
2025-03-16,Plátano Hartón Verde Llanero Gr,45.02,Bolsa - 20 Kg
2025-03-17,Plátano Hartón Verde Llanero Gr,45.05,Bolsa - 20 Kg
2025-03-18,Plátano Hartón Verde Llanero Gr,41.55,Bolsa - 20 Kg
2025-03-19,Plátano Hartón Verde Llanero Gr,42.09,Bolsa - 20 Kg
2025-03-20,Plátano Hartón Verde Llanero Gr,42.34,Bolsa - 20 Kg
2025-03-21,Plátano Hartón Verde Llanero Gr,39.21,Bolsa - 20 Kg
2025-03-22,Plátano Hartón Verde Llanero Gr,39.25,Bolsa - 20 Kg
2025-03-23,Plátano Hartón Verde Llanero Gr,35.94,Bolsa - 20 Kg
2025-03-24,Plátano Hartón Verde Llanero Gr,39.7,Bolsa - 20 Kg
2025-03-25,Plátano Hartón Verde Llanero Gr,39.48,Bolsa - 20 Kg
2025-03-26,Plátano Hartón Verde Llanero Gr,37.88,Bolsa - 20 Kg
2025-03-27,Plátano Hartón Verde Llanero Gr,42.25,Bolsa - 20 Kg
2025-03-28,Plátano Hartón Verde Llanero Gr,40.58,Bolsa - 20 Kg
2025-03-29,Plátano Hartón Verde Llanero Gr,43.63,Bolsa - 20 Kg
2025-03-30,Plátano Hartón Verde Llanero Gr,41.71,Bolsa - 20 Kg
2025-03-31,Plátano Hartón Verde Llanero Gr,44.95,Bolsa - 20 Kg
2025-04-01,Plátano Hartón Verde Llanero Gr,44.65,Bolsa - 20 Kg
2025-04-02,Plátano Hartón Verde Llanero Gr,45.45,Bolsa - 20 Kg
2025-04-03,Plátano Hartón Verde Llanero Gr,44.26,Bolsa - 20 Kg
2025-04-04,Plátano Hartón Verde Llanero Gr,45.49,Bolsa - 20 Kg
2025-04-05,Plátano Hartón Verde Llanero Gr,48.15,Bolsa - 20 Kg
2025-04-06,Plátano Hartón Verde Llanero Gr,46.38,Bolsa - 20 Kg
2025-04-07,Plátano Hartón Verde Llanero Gr,44.79,Bolsa - 20 Kg
2025-04-08,Plátano Hartón Verde Llanero Gr,52.5,Bolsa - 20 Kg
2025-04-09,Plátano Hartón Verde Llanero Gr,52.76,Bolsa - 20 Kg
2025-04-10,Plátano Hartón Verde Llanero Gr,47.42,Bolsa - 20 Kg
2025-04-11,Plátano Hartón Verde Llanero Gr,52.63,Bolsa - 20 Kg
2025-04-12,Plátano Hartón Verde Llanero Gr,51.49,Bolsa - 20 Kg
2025-04-13,Plátano Hartón Verde Llanero Gr,54.28,Bolsa - 20 Kg
2025-04-14,Plátano Hartón Verde Llanero Gr,55.59,Bolsa - 20 Kg
2025-04-15,Plátano Hartón Verde Llanero Gr,54.53,Bolsa - 20 Kg
2025-04-16,Plátano Hartón Verde Llanero Gr,53.43,Bolsa - 20 Kg
2025-04-17,Plátano Hartón Verde Llanero Gr,53.62,Bolsa - 20 Kg
2025-02-21,Plátano Hartón Verde Llanero Pa,24.24,Bolsa - 20 Kg
2025-02-22,Plátano Hartón Verde Llanero Pa,24.65,Bolsa - 20 Kg
2025-02-23,Plátano Hartón Verde Llanero Pa,26.41,Bolsa - 20 Kg
2025-02-24,Plátano Hartón Verde Llanero Pa,25.35,Bolsa - 20 Kg
2025-02-25,Plátano Hartón Verde Llanero Pa,28.37,Bolsa - 20 Kg
2025-02-26,Plátano Hartón Verde Llanero Pa,30.22,Bolsa - 20 Kg
2025-02-27,Plátano Hartón Verde Llanero Pa,26.32,Bolsa - 20 Kg
2025-02-28,Plátano Hartón Verde Llanero Pa,28.2,Bolsa - 20 Kg
2025-03-01,Plátano Hartón Verde Llanero Pa,28.95,Bolsa - 20 Kg
2025-03-02,Plátano Hartón Verde Llanero Pa,29.13,Bolsa - 20 Kg
2025-03-03,Plátano Hartón Verde Llanero Pa,28.57,Bolsa - 20 Kg
2025-03-04,Plátano Hartón Verde Llanero Pa,30.15,Bolsa - 20 Kg
2025-03-05,Plátano Hartón Verde Llanero Pa,29.86,Bolsa - 20 Kg
2025-03-06,Plátano Hartón Verde Llanero Pa,26.65,Bolsa - 20 Kg
2025-03-07,Plátano Hartón Verde Llanero Pa,31.11,Bolsa - 20 Kg
2025-03-08,Plátano Hartón Verde Llanero Pa,31.37,Bolsa - 20 Kg
2025-03-09,Plátano Hartón Verde Llanero Pa,28.31,Bolsa - 20 Kg
2025-03-10,Plátano Hartón Verde Llanero Pa,30.15,Bolsa - 20 Kg
2025-03-11,Plátano Hartón Verde Llanero Pa,31.68,Bolsa - 20 Kg
2025-03-12,Plátano Hartón Verde Llanero Pa,30.12,Bolsa - 20 Kg
2025-03-13,Plátano Hartón Verde Llanero Pa,37.15,Bolsa - 20 Kg
2025-03-14,Plátano Hartón Verde Llanero Pa,38.56,Bolsa - 20 Kg
2025-03-15,Plátano Hartón Verde Llanero Pa,31.09,Bolsa - 20 Kg
2025-03-16,Plátano Hartón Verde Llanero Pa,28.74,Bolsa - 20 Kg
2025-03-17,Plátano Hartón Verde Llanero Pa,30.94,Bolsa - 20 Kg
2025-03-18,Plátano Hartón Verde Llanero Pa,30.61,Bolsa - 20 Kg
2025-03-19,Plátano Hartón Verde Llanero Pa,27.54,Bolsa - 20 Kg
2025-03-20,Plátano Hartón Verde Llanero Pa,32.91,Bolsa - 20 Kg
2025-03-21,Plátano Hartón Verde Llanero Pa,26.99,Bolsa - 20 Kg
2025-03-22,Plátano Hartón Verde Llanero Pa,30.72,Bolsa - 20 Kg
2025-03-23,Plátano Hartón Verde Llanero Pa,27.79,Bolsa - 20 Kg
2025-03-24,Plátano Hartón Verde Llanero Pa,32.11,Bolsa - 20 Kg
2025-03-25,Plátano Hartón Verde Llanero Pa,32.32,Bolsa - 20 Kg
2025-03-26,Plátano Hartón Verde Llanero Pa,26.47,Bolsa - 20 Kg
2025-03-27,Plátano Hartón Verde Llanero Pa,26.9,Bolsa - 20 Kg
2025-03-28,Plátano Hartón Verde Llanero Pa,30.05,Bolsa - 20 Kg
2025-03-29,Plátano Hartón Verde Llanero Pa,27.89,Bolsa - 20 Kg
2025-03-30,Plátano Hartón Verde Llanero Pa,28.91,Bolsa - 20 Kg
2025-03-31,Plátano Hartón Verde Llanero Pa,29.38,Bolsa - 20 Kg
2025-04-01,Plátano Hartón Verde Llanero Pa,25.83,Bolsa - 20 Kg
2025-04-02,Plátano Hartón Verde Llanero Pa,29.97,Bolsa - 20 Kg
2025-04-03,Plátano Hartón Verde Llanero Pa,28.62,Bolsa - 20 Kg
2025-04-04,Plátano Hartón Verde Llanero Pa,30.26,Bolsa - 20 Kg
2025-04-05,Plátano Hartón Verde Llanero Pa,35.39,Bolsa - 20 Kg
2025-04-06,Plátano Hartón Verde Llanero Pa,31.24,Bolsa - 20 Kg
2025-04-07,Plátano Hartón Verde Llanero Pa,36.63,Bolsa - 20 Kg
2025-04-08,Plátano Hartón Verde Llanero Pa,34.44,Bolsa - 20 Kg
2025-04-09,Plátano Hartón Verde Llanero Pa,34.44,Bolsa - 20 Kg
2025-04-10,Plátano Hartón Verde Llanero Pa,36.58,Bolsa - 20 Kg
2025-04-11,Plátano Hartón Verde Llanero Pa,35.68,Bolsa - 20 Kg
2025-02-20,Remolacha,63.61,Bulto - 50 Kg
2025-02-21,Remolacha,65.31,Bulto - 50 Kg
2025-02-22,Remolacha,63.6,Bulto - 50 Kg
2025-02-23,Remolacha,63.94,Bulto - 50 Kg
2025-02-24,Remolacha,63.88,Bulto - 50 Kg
2025-02-25,Remolacha,65.3,Bulto - 50 Kg
2025-02-26,Remolacha,73.74,Bulto - 50 Kg
2025-02-27,Remolacha,71.23,Bulto - 50 Kg
2025-02-28,Remolacha,66.93,Bulto - 50 Kg
2025-03-01,Remolacha,67.89,Bulto - 50 Kg
2025-03-02,Remolacha,72.38,Bulto - 50 Kg
2025-03-03,Remolacha,73.41,Bulto - 50 Kg
2025-03-04,Remolacha,74.31,Bulto - 50 Kg
2025-03-05,Remolacha,73.6,Bulto - 50 Kg
2025-03-06,Remolacha,74.75,Bulto - 50 Kg
2025-03-07,Remolacha,76.55,Bulto - 50 Kg
2025-03-08,Remolacha,76.96,Bulto - 50 Kg
2025-03-09,Remolacha,73.24,Bulto - 50 Kg
2025-03-10,Remolacha,78.12,Bulto - 50 Kg
2025-03-11,Remolacha,77.77,Bulto - 50 Kg
2025-03-12,Remolacha,90.35,Bulto - 50 Kg
2025-03-13,Remolacha,75.97,Bulto - 50 Kg
2025-03-14,Remolacha,74.07,Bulto - 50 Kg
2025-03-15,Remolacha,76.04,Bulto - 50 Kg
2025-03-16,Remolacha,81.84,Bulto - 50 Kg
2025-03-17,Remolacha,84.3,Bulto - 50 Kg
2025-03-18,Remolacha,87.51,Bulto - 50 Kg
2025-03-19,Remolacha,91.21,Bulto - 50 Kg
2025-03-20,Remolacha,94.11,Bulto - 50 Kg
2025-03-21,Remolacha,87.74,Bulto - 50 Kg
2025-03-22,Remolacha,90.95,Bulto - 50 Kg
2025-03-23,Remolacha,88.15,Bulto - 50 Kg
2025-03-24,Remolacha,91.11,Bulto - 50 Kg
2025-03-25,Remolacha,88.16,Bulto - 50 Kg
2025-03-26,Remolacha,89.17,Bulto - 50 Kg
2025-03-27,Remolacha,69.41,Bulto - 50 Kg
2025-03-28,Remolacha,73.62,Bulto - 50 Kg
2025-03-29,Remolacha,75.17,Bulto - 50 Kg
2025-03-30,Remolacha,72.51,Bulto - 50 Kg
2025-03-31,Remolacha,76.78,Bulto - 50 Kg
2025-04-01,Remolacha,76.91,Bulto - 50 Kg
2025-04-02,Remolacha,77.48,Bulto - 50 Kg
2025-04-03,Remolacha,79.57,Bulto - 50 Kg
2025-04-04,Remolacha,79.38,Bulto - 50 Kg
2025-04-05,Remolacha,84.85,Bulto - 50 Kg
2025-04-06,Remolacha,80.87,Bulto - 50 Kg
2025-04-07,Remolacha,77.24,Bulto - 50 Kg
2025-04-08,Remolacha,83.87,Bulto - 50 Kg
2025-04-09,Remolacha,92.04,Bulto - 50 Kg
2025-04-10,Remolacha,104.18,Bulto - 50 Kg
2025-02-18,Repollo Verde,1.0,Bulto - 50 Kg
2025-02-19,Repollo Verde,1.0,Bulto - 50 Kg
2025-02-20,Repollo Verde,8.85,Bulto - 50 Kg
2025-02-21,Repollo Verde,10.22,Bulto - 50 Kg
2025-02-22,Repollo Verde,12.03,Bulto - 50 Kg
2025-02-23,Repollo Verde,19.18,Bulto - 50 Kg
2025-02-24,Repollo Verde,17.17,Bulto - 50 Kg
2025-02-25,Repollo Verde,26.78,Bulto - 50 Kg
2025-02-26,Repollo Verde,31.77,Bulto - 50 Kg
2025-02-27,Repollo Verde,37.29,Bulto - 50 Kg
2025-02-28,Repollo Verde,37.74,Bulto - 50 Kg
2025-03-01,Repollo Verde,44.28,Bulto - 50 Kg
2025-03-02,Repollo Verde,46.59,Bulto - 50 Kg
2025-03-03,Repollo Verde,53.28,Bulto - 50 Kg
2025-03-04,Repollo Verde,55.32,Bulto - 50 Kg
